Anchieta,Bangu,Barra da Tijuca,Botafogo,Campo Grande,Centro,Cidade de Deus,Complexo do Alemao,Copacabana,Guaratiba,Ilha do Governador,Inhauma,Iraja,Jacarepagua,Jacarezinho,Lagoa,Madureira,Mare,Meier,Pavuna,Portuaria,Ramos,Realengo,Rio Comprido,Rocinha,Santa Cruz,Santa Teresa,Sao Cristovao,Tijuca,Vila Isabel
0.012740687512979576,0.03159835778820524,0.031373117700085544,0.04756020884638909,0.048927953588341164,0.2758887064957996,0.09933051234678267,0.0,0.028154857346376544,0.030325636686742236,0.014227705896245876,0.04378176366954225,0.047596641580970045,0.0075941965150232195,0.0,0.025175061080991948,0.025863347268888004,0.0,0.022757970125612616,0.02496185828054732,0.029702852661969655,0.041445108026674074,0.030972985362167114,0.016309808066178676,0.02899710608881234,0.03670217931894307,0.28929604628736744,0.14445022245334257,0.0448234085768952,0.05331083108539329
0.07007378132138767,0.03385538334450561,0.031373117700085544,0.019024083538555638,0.050675380502210494,0.17243044155987475,0.29799153704034803,0.0,0.028154857346376544,0.08339550088854115,0.009485137264163918,0.026269058201725353,0.047596641580970045,0.028478236931337074,0.0,0.03146882635123994,0.04885298928567734,0.0,0.05120543278262839,0.02496185828054732,0.0,0.05526014403556543,0.025810821135139262,0.08154904033089339,0.01449855304440617,0.04234866844493431,0.0,0.14445022245334257,0.019210032247240803,0.022847499036597125
0.03822206253893873,0.02482728111930411,0.027887215733409375,0.014268062653916728,0.029706257535778567,0.2069165298718497,0.0,0.0,0.08446457203912963,0.05306986420179891,0.023712843160409794,0.0175127054678169,0.047596641580970045,0.024681138673825462,0.0,0.050350122161983896,0.05460039978987467,0.0,0.05689492531403154,0.00998474331221893,0.08910855798590896,0.041445108026674074,0.04129731381622282,0.048929424198536034,0.0,0.028232445629956204,0.19286403085824494,0.09028138903333911,0.038420064494481605,0.0
0.019111031269469364,0.011285127781501869,0.006971803933352344,0.019024083538555638,0.03494853827738655,0.3448608831197495,0.09933051234678267,0.04025327359747531,0.028154857346376544,0.05306986420179891,0.03319798042457371,0.052538116403450706,0.047596641580970045,0.015188393030046439,0.0,0.056643887432231886,0.04597928403357868,0.0,0.036981701454120504,0.01996948662443786,0.05940570532393931,0.03453759002222839,0.056783806497306376,0.08154904033089339,0.0,0.019762711940969343,0.09643201542912247,0.05416883342000347,0.0128066881648272,0.060926664097592335
0.03822206253893873,0.018056204450402992,0.017429509833380857,0.023780104423194545,0.024463976794170582,0.3793469714317244,0.29799153704034803,0.0,0.028154857346376544,0.05306986420179891,0.014227705896245876,0.00875635273390845,0.03399760112926432,0.03227533518884868,0.0,0.03146882635123994,0.02873705252098667,0.0,0.03129220892271735,0.01996948662443786,0.11881141064787862,0.06216766204001111,0.010324328454055705,0.0,0.0,0.028232445629956204,0.0,0.09028138903333911,0.038420064494481605,0.007615833012199042
0.03185171878244894,0.038369434457106354,0.006971803933352344,0.023780104423194545,0.027958830621909236,0.3103747948077745,0.0,0.0,0.049271000356158945,0.015162818343371118,0.028455411792491753,0.00875635273390845,0.03399760112926432,0.022782589545069655,0.0,0.01888129581074396,0.02011593676469067,0.0,0.025602716391314194,0.03993897324887572,0.029702852661969655,0.027630072017782715,0.030972985362167114,0.08154904033089339,0.0,0.014116222814978102,0.19286403085824494,0.018056277806667822,0.0064033440824136,0.007615833012199042
0.025481375025959152,0.02031323000670337,0.027887215733409375,0.03329214619247236,0.015726842224823945,0.17243044155987475,0.0,0.020126636798737656,0.07038714336594136,0.04548845503011335,0.018970274528327835,0.0175127054678169,0.047596641580970045,0.02088404041631385,0.0,0.03146882635123994,0.03161075777308534,0.0,0.02844746265701577,0.00998474331221893,0.029702852661969655,0.05526014403556543,0.025810821135139262,0.03261961613235735,0.0,0.050818402133921164,0.09643201542912247,0.05416883342000347,0.0448234085768952,0.022847499036597125
0.012740687512979576,0.027084306675604488,0.041830823600114066,0.03329214619247236,0.05417023432994915,0.2069165298718497,0.0,0.0,0.021116143009782408,0.07581409171685559,0.018970274528327835,0.0,0.020398560677558592,0.028478236931337074,0.03326170978492978,0.06293765270247988,0.05172669453777601,0.0,0.036981701454120504,0.034946601592766253,0.0,0.06216766204001111,0.04645947804325067,0.09785884839707207,0.0,0.047995157570925547,0.09643201542912247,0.14445022245334257,0.0128066881648272,0.022847499036597125
0.03185171878244894,0.022570255563003738,0.031373117700085544,0.009512041769277819,0.04718052667447184,0.2069165298718497,0.0,0.020126636798737656,0.021116143009782408,0.037907045858427794,0.028455411792491753,0.04378176366954225,0.08839376293608722,0.028478236931337074,0.0,0.07552518324297584,0.04023187352938134,0.0,0.022757970125612616,0.02496185828054732,0.029702852661969655,0.020722554013337037,0.056783806497306376,0.08154904033089339,0.0,0.03105569019295182,0.3857280617164899,0.1625065002600104,0.0448234085768952,0.030463332048796168
0.044592406295428516,0.036112408900805984,0.05577443146681875,0.038048167077111276,0.036695965191255876,0.2069165298718497,0.0,0.0,0.021116143009782408,0.06065127337348447,0.014227705896245876,0.04378176366954225,0.013599040451705726,0.02088404041631385,0.0,0.050350122161983896,0.037358168277282666,0.0,0.03129220892271735,0.01996948662443786,0.05940570532393931,0.027630072017782715,0.015486492681083557,0.0652392322647147,0.0,0.03105569019295182,0.0,0.07222511122667129,0.0064033440824136,0.015231666024398084
0.006370343756489788,0.011285127781501869,0.03485901966676171,0.023780104423194545,0.017474269138693276,0.10345826493592485,0.09933051234678267,0.0,0.05630971469275309,0.05306986420179891,0.028455411792491753,0.04378176366954225,0.054396161806822906,0.018985491287558047,0.0,0.03146882635123994,0.04023187352938134,0.0,0.025602716391314194,0.029954229936656786,0.08910855798590896,0.03453759002222839,0.030972985362167114,0.048929424198536034,0.0,0.03105569019295182,0.09643201542912247,0.036112555613335644,0.019210032247240803,0.022847499036597125
0.012740687512979576,0.03385538334450561,0.024401313766733202,0.0047560208846389096,0.026211403708039913,0.2069165298718497,0.09933051234678267,0.0,0.028154857346376544,0.015162818343371118,0.023712843160409794,0.026269058201725353,0.03399760112926432,0.009492745643779023,0.0,0.03146882635123994,0.014368526260493335,0.0,0.025602716391314194,0.004992371656109465,0.029702852661969655,0.027630072017782715,0.02064865690811141,0.048929424198536034,0.0,0.028232445629956204,0.09643201542912247,0.036112555613335644,0.019210032247240803,0.03807916506099521
0.006370343756489788,0.011285127781501869,0.024401313766733202,0.019024083538555638,0.013979415310954618,0.3448608831197495,0.0,0.0,0.028154857346376544,0.037907045858427794,0.004742568632081959,0.0,0.020398560677558592,0.015188393030046439,0.0,0.006293765270247987,0.017242231512592004,0.0,0.01706847759420946,0.00998474331221893,0.0,0.020722554013337037,0.025810821135139262,0.016309808066178676,0.01449855304440617,0.025409201066960582,0.0,0.036112555613335644,0.0256133763296544,0.022847499036597125
0.012740687512979576,0.018056204450402992,0.024401313766733202,0.023780104423194545,0.024463976794170582,0.1379443532478998,0.09933051234678267,0.0,0.03519357168297068,0.022744227515056677,0.04742568632081959,0.0,0.013599040451705726,0.0075941965150232195,0.0,0.01888129581074396,0.03161075777308534,0.0,0.019913223859911035,0.02496185828054732,0.05940570532393931,0.048352626031119755,0.030972985362167114,0.048929424198536034,0.0,0.028232445629956204,0.3857280617164899,0.07222511122667129,0.0128066881648272,0.030463332048796168
0.012740687512979576,0.02031323000670337,0.024401313766733202,0.014268062653916728,0.04193824593286386,0.0689721766239499,0.19866102469356534,0.0,0.014077428673188272,0.030325636686742236,0.014227705896245876,0.0,0.027198080903411453,0.015188393030046439,0.0,0.01888129581074396,0.02011593676469067,0.0,0.03129220892271735,0.01996948662443786,0.029702852661969655,0.048352626031119755,0.02064865690811141,0.08154904033089339,0.01449855304440617,0.039525423881938686,0.28929604628736744,0.09028138903333911,0.019210032247240803,0.03807916506099521
0.025481375025959152,0.018056204450402992,0.003485901966676172,0.019024083538555638,0.036695965191255876,0.1379443532478998,0.09933051234678267,0.020126636798737656,0.042232286019564816,0.06823268254517004,0.009485137264163918,0.026269058201725353,0.020398560677558592,0.018985491287558047,0.0,0.01888129581074396,0.03448446302518401,0.0,0.036981701454120504,0.01996948662443786,0.08910855798590896,0.041445108026674074,0.025810821135139262,0.1304784645294294,0.01449855304440617,0.03670217931894307,0.0,0.018056277806667822,0.0128066881648272,0.03807916506099521
0.012740687512979576,0.02934133223190486,0.013943607866704687,0.023780104423194545,0.022716549880301258,0.17243044155987475,0.09933051234678267,0.0,0.028154857346376544,0.030325636686742236,0.004742568632081959,0.0175127054678169,0.013599040451705726,0.018985491287558047,0.0,0.006293765270247987,0.03448446302518401,0.0,0.022757970125612616,0.01996948662443786,0.029702852661969655,0.041445108026674074,0.0,0.09785884839707207,0.0,0.03670217931894307,0.28929604628736744,0.0,0.0256133763296544,0.030463332048796168
0.019111031269469364,0.02031323000670337,0.017429509833380857,0.019024083538555638,0.026211403708039913,0.0689721766239499,0.09933051234678267,0.020126636798737656,0.049271000356158945,0.030325636686742236,0.0,0.0350254109356338,0.061195682032675766,0.015188393030046439,0.0,0.025175061080991948,0.02298964201678934,0.0,0.02844746265701577,0.029954229936656786,0.029702852661969655,0.013815036008891357,0.030972985362167114,0.0,0.0,0.03387893475594745,0.09643201542912247,0.018056277806667822,0.019210032247240803,0.015231666024398084
0.03185171878244894,0.018056204450402992,0.024401313766733202,0.019024083538555638,0.03320111136351722,0.3793469714317244,0.09933051234678267,0.0,0.028154857346376544,0.030325636686742236,0.018970274528327835,0.0175127054678169,0.006799520225852863,0.005695647386267414,0.0,0.03776259162148792,0.04023187352938134,0.0,0.022757970125612616,0.004992371656109465,0.029702852661969655,0.0,0.04129731381622282,0.03261961613235735,0.01449855304440617,0.019762711940969343,0.0,0.12639394464667475,0.0064033440824136,0.030463332048796168
0.03822206253893873,0.027084306675604488,0.017429509833380857,0.03329214619247236,0.029706257535778567,0.0689721766239499,0.0,0.020126636798737656,0.028154857346376544,0.05306986420179891,0.014227705896245876,0.0,0.047596641580970045,0.022782589545069655,0.0,0.025175061080991948,0.04023187352938134,0.0,0.03982644771982207,0.02496185828054732,0.029702852661969655,0.03453759002222839,0.04129731381622282,0.08154904033089339,0.01449855304440617,0.02258595650396496,0.19286403085824494,0.05416883342000347,0.0064033440824136,0.007615833012199042
0.019111031269469364,0.018056204450402992,0.03485901966676171,0.038048167077111276,0.015726842224823945,0.3103747948077745,0.0,0.0,0.042232286019564816,0.05306986420179891,0.023712843160409794,0.061294469137359156,0.040797121355117184,0.018985491287558047,0.0,0.03776259162148792,0.02298964201678934,0.0,0.014223731328507886,0.014977114968328393,0.0,0.07598269804890247,0.010324328454055705,0.11416865646325074,0.0,0.028232445629956204,0.19286403085824494,0.018056277806667822,0.032016720412067996,0.030463332048796168
0.05733309380840809,0.027084306675604488,0.020915411800057033,0.023780104423194545,0.03494853827738655,0.24140261818382466,0.19866102469356534,0.0,0.028154857346376544,0.05306986420179891,0.04268311768873763,0.04378176366954225,0.047596641580970045,0.028478236931337074,0.0,0.06293765270247988,0.03448446302518401,0.0,0.03982644771982207,0.034946601592766253,0.029702852661969655,0.020722554013337037,0.06710813495136207,0.048929424198536034,0.0,0.03387893475594745,0.09643201542912247,0.05416883342000347,0.0448234085768952,0.030463332048796168
0.07007378132138767,0.03159835778820524,0.024401313766733202,0.038048167077111276,0.04193824593286386,0.24140261818382466,0.09933051234678267,0.0,0.07742585770253549,0.06823268254517004,0.028455411792491753,0.00875635273390845,0.0747947224843815,0.02088404041631385,0.0,0.01888129581074396,0.04885298928567734,0.0,0.04267119398552365,0.03993897324887572,0.029702852661969655,0.08289021605334815,0.04129731381622282,0.048929424198536034,0.0,0.06493462494889927,0.19286403085824494,0.07222511122667129,0.032016720412067996,0.022847499036597125
0.03185171878244894,0.02031323000670337,0.010457705900028516,0.03329214619247236,0.03320111136351722,0.0689721766239499,0.09933051234678267,0.0,0.042232286019564816,0.030325636686742236,0.03794054905665567,0.0350254109356338,0.03399760112926432,0.018985491287558047,0.03326170978492978,0.025175061080991948,0.03161075777308534,0.0,0.036981701454120504,0.014977114968328393,0.0,0.048352626031119755,0.051621642270278524,0.16309808066178677,0.01449855304440617,0.028232445629956204,0.09643201542912247,0.05416883342000347,0.032016720412067996,0.007615833012199042
0.012740687512979576,0.02482728111930411,0.017429509833380857,0.023780104423194545,0.026211403708039913,0.3448608831197495,0.09933051234678267,0.04025327359747531,0.028154857346376544,0.022744227515056677,0.004742568632081959,0.052538116403450706,0.047596641580970045,0.011391294772534828,0.0,0.04405635689173591,0.017242231512592004,0.0,0.02844746265701577,0.014977114968328393,0.029702852661969655,0.03453759002222839,0.025810821135139262,0.0652392322647147,0.01449855304440617,0.019762711940969343,0.19286403085824494,0.10833766684000694,0.032016720412067996,0.022847499036597125
0.025481375025959152,0.03385538334450561,0.024401313766733202,0.023780104423194545,0.015726842224823945,0.24140261818382466,0.19866102469356534,0.0,0.05630971469275309,0.037907045858427794,0.014227705896245876,0.0175127054678169,0.03399760112926432,0.015188393030046439,0.0,0.025175061080991948,0.037358168277282666,0.0,0.022757970125612616,0.02496185828054732,0.0,0.06216766204001111,0.056783806497306376,0.08154904033089339,0.0,0.01129297825198248,0.09643201542912247,0.0,0.0576300967417224,0.015231666024398084
0.025481375025959152,0.018056204450402992,0.006971803933352344,0.023780104423194545,0.0384433921051252,0.17243044155987475,0.0,0.0,0.007038714336594136,0.015162818343371118,0.004742568632081959,0.09631988007299296,0.013599040451705726,0.017086942158802243,0.0,0.025175061080991948,0.04023187352938134,0.0,0.03413695518841892,0.03993897324887572,0.029702852661969655,0.06216766204001111,0.010324328454055705,0.0652392322647147,0.0,0.02258595650396496,0.19286403085824494,0.07222511122667129,0.0576300967417224,0.022847499036597125
0.03185171878244894,0.02031323000670337,0.03834492163343788,0.023780104423194545,0.043685672846733185,0.5517774129915992,0.19866102469356534,0.0,0.042232286019564816,0.022744227515056677,0.023712843160409794,0.0350254109356338,0.040797121355117184,0.026579687802581266,0.0,0.01888129581074396,0.025863347268888004,0.0,0.03413695518841892,0.01996948662443786,0.11881141064787862,0.06216766204001111,0.030972985362167114,0.048929424198536034,0.0,0.03670217931894307,0.19286403085824494,0.018056277806667822,0.019210032247240803,0.007615833012199042
0.025481375025959152,0.036112408900805984,0.027887215733409375,0.03329214619247236,0.06115994198542646,0.3448608831197495,0.19866102469356534,0.0,0.05630971469275309,0.037907045858427794,0.023712843160409794,0.061294469137359156,0.061195682032675766,0.039869531703871905,0.0,0.056643887432231886,0.037358168277282666,0.0,0.036981701454120504,0.034946601592766253,0.05940570532393931,0.03453759002222839,0.051621642270278524,0.11416865646325074,0.0,0.03670217931894307,0.0,0.12639394464667475,0.032016720412067996,0.03807916506099521
0.03822206253893873,0.027084306675604488,0.031373117700085544,0.023780104423194545,0.0384433921051252,0.2069165298718497,0.09933051234678267,0.0,0.042232286019564816,0.05306986420179891,0.018970274528327835,0.026269058201725353,0.040797121355117184,0.026579687802581266,0.0,0.04405635689173591,0.04023187352938134,0.0,0.02844746265701577,0.014977114968328393,0.08910855798590896,0.048352626031119755,0.056783806497306376,0.0652392322647147,0.0,0.050818402133921164,0.0,0.12639394464667475,0.0256133763296544,0.03807916506099521
0.019111031269469364,0.02031323000670337,0.027887215733409375,0.014268062653916728,0.024463976794170582,0.17243044155987475,0.0,0.020126636798737656,0.007038714336594136,0.04548845503011335,0.014227705896245876,0.0,0.03399760112926432,0.022782589545069655,0.03326170978492978,0.012587530540495974,0.025863347268888004,0.029063515406569523,0.036981701454120504,0.034946601592766253,0.05940570532393931,0.06216766204001111,0.03613514958919497,0.09785884839707207,0.0,0.019762711940969343,0.19286403085824494,0.018056277806667822,0.032016720412067996,0.03807916506099521
0.044592406295428516,0.03385538334450561,0.024401313766733202,0.023780104423194545,0.03145368444964789,0.3793469714317244,0.09933051234678267,0.04025327359747531,0.042232286019564816,0.007581409171685559,0.018970274528327835,0.0175127054678169,0.040797121355117184,0.02088404041631385,0.0,0.03146882635123994,0.04597928403357868,0.0,0.04836068651692681,0.00998474331221893,0.029702852661969655,0.048352626031119755,0.030972985362167114,0.048929424198536034,0.0,0.02258595650396496,0.19286403085824494,0.0,0.019210032247240803,0.03807916506099521
0.025481375025959152,0.018056204450402992,0.020915411800057033,0.014268062653916728,0.029706257535778567,0.5172913246796242,0.0,0.0,0.007038714336594136,0.030325636686742236,0.018970274528327835,0.0350254109356338,0.03399760112926432,0.026579687802581266,0.0,0.03146882635123994,0.03448446302518401,0.0,0.03413695518841892,0.004992371656109465,0.0,0.013815036008891357,0.04129731381622282,0.048929424198536034,0.01449855304440617,0.019762711940969343,0.0,0.036112555613335644,0.0256133763296544,0.05331083108539329
0.019111031269469364,0.011285127781501869,0.013943607866704687,0.009512041769277819,0.0192216960525626,0.3103747948077745,0.09933051234678267,0.0,0.021116143009782408,0.015162818343371118,0.004742568632081959,0.00875635273390845,0.047596641580970045,0.013289843901290633,0.0,0.01888129581074396,0.025863347268888004,0.0,0.03413695518841892,0.014977114968328393,0.11881141064787862,0.041445108026674074,0.025810821135139262,0.0652392322647147,0.0,0.019762711940969343,0.0,0.018056277806667822,0.019210032247240803,0.030463332048796168
0.012740687512979576,0.006771076668901122,0.006971803933352344,0.014268062653916728,0.022716549880301258,0.4828052363676493,0.09933051234678267,0.0,0.042232286019564816,0.022744227515056677,0.009485137264163918,0.026269058201725353,0.020398560677558592,0.018985491287558047,0.0,0.025175061080991948,0.025863347268888004,0.0,0.025602716391314194,0.03993897324887572,0.029702852661969655,0.041445108026674074,0.030972985362167114,0.016309808066178676,0.0,0.025409201066960582,0.0,0.12639394464667475,0.0128066881648272,0.0
0.025481375025959152,0.02482728111930411,0.017429509833380857,0.019024083538555638,0.036695965191255876,0.3793469714317244,0.09933051234678267,0.0,0.042232286019564816,0.022744227515056677,0.014227705896245876,0.0175127054678169,0.03399760112926432,0.022782589545069655,0.0,0.03776259162148792,0.02873705252098667,0.0,0.022757970125612616,0.014977114968328393,0.08910855798590896,0.020722554013337037,0.04645947804325067,0.048929424198536034,0.0,0.04234866844493431,0.09643201542912247,0.07222511122667129,0.038420064494481605,0.0
0.025481375025959152,0.022570255563003738,0.017429509833380857,0.052316229731027994,0.045433099760602516,0.2069165298718497,0.09933051234678267,0.0,0.028154857346376544,0.07581409171685559,0.023712843160409794,0.00875635273390845,0.040797121355117184,0.04366662996138351,0.0,0.050350122161983896,0.037358168277282666,0.0,0.02844746265701577,0.02496185828054732,0.08910855798590896,0.048352626031119755,0.04645947804325067,0.08154904033089339,0.0,0.047995157570925547,0.09643201542912247,0.09028138903333911,0.032016720412067996,0.03807916506099521
0.03822206253893873,0.022570255563003738,0.020915411800057033,0.03329214619247236,0.029706257535778567,0.2758887064957996,0.0,0.0,0.03519357168297068,0.022744227515056677,0.009485137264163918,0.04378176366954225,0.020398560677558592,0.018985491287558047,0.0,0.03146882635123994,0.03161075777308534,0.0,0.03982644771982207,0.02496185828054732,0.1782171159718179,0.027630072017782715,0.030972985362167114,0.0652392322647147,0.02899710608881234,0.028232445629956204,0.0,0.0,0.06403344082413599,0.03807916506099521
0.03822206253893873,0.02934133223190486,0.017429509833380857,0.03329214619247236,0.027958830621909236,0.4483191480556743,0.0,0.0,0.021116143009782408,0.022744227515056677,0.009485137264163918,0.0350254109356338,0.047596641580970045,0.017086942158802243,0.0,0.012587530540495974,0.04597928403357868,0.0,0.025602716391314194,0.00998474331221893,0.029702852661969655,0.03453759002222839,0.06194597072433423,0.048929424198536034,0.0,0.014116222814978102,0.0,0.07222511122667129,0.0128066881648272,0.022847499036597125
0.05733309380840809,0.022570255563003738,0.010457705900028516,0.019024083538555638,0.027958830621909236,0.4483191480556743,0.29799153704034803,0.0,0.049271000356158945,0.037907045858427794,0.014227705896245876,0.0350254109356338,0.054396161806822906,0.028478236931337074,0.03326170978492978,0.025175061080991948,0.02873705252098667,0.029063515406569523,0.019913223859911035,0.01996948662443786,0.0,0.041445108026674074,0.02064865690811141,0.08154904033089339,0.0,0.02258595650396496,0.09643201542912247,0.09028138903333911,0.019210032247240803,0.05331083108539329
0.012740687512979576,0.011285127781501869,0.020915411800057033,0.023780104423194545,0.024463976794170582,0.2069165298718497,0.0,0.0,0.028154857346376544,0.06823268254517004,0.009485137264163918,0.00875635273390845,0.040797121355117184,0.018985491287558047,0.03326170978492978,0.03776259162148792,0.043105578781480004,0.0,0.025602716391314194,0.01996948662443786,0.05940570532393931,0.027630072017782715,0.04645947804325067,0.08154904033089339,0.0,0.03387893475594745,0.28929604628736744,0.018056277806667822,0.0448234085768952,0.030463332048796168
0.03822206253893873,0.022570255563003738,0.020915411800057033,0.03329214619247236,0.027958830621909236,0.4483191480556743,0.09933051234678267,0.020126636798737656,0.049271000356158945,0.022744227515056677,0.014227705896245876,0.061294469137359156,0.03399760112926432,0.018985491287558047,0.0,0.056643887432231886,0.03161075777308534,0.0,0.03413695518841892,0.05990845987331357,0.0,0.06216766204001111,0.010324328454055705,0.11416865646325074,0.01449855304440617,0.03105569019295182,0.0,0.07222511122667129,0.0512267526593088,0.030463332048796168
0.006370343756489788,0.011285127781501869,0.027887215733409375,0.028536125307833456,0.03494853827738655,0.4138330597436994,0.19866102469356534,0.020126636798737656,0.028154857346376544,0.06823268254517004,0.04268311768873763,0.026269058201725353,0.040797121355117184,0.013289843901290633,0.0,0.050350122161983896,0.04023187352938134,0.0,0.02844746265701577,0.05990845987331357,0.0,0.05526014403556543,0.005162164227027853,0.1304784645294294,0.04349565913321851,0.04234866844493431,0.09643201542912247,0.05416883342000347,0.06403344082413599,0.030463332048796168
0.03185171878244894,0.01579917889410262,0.024401313766733202,0.0047560208846389096,0.0384433921051252,0.24140261818382466,0.09933051234678267,0.0,0.028154857346376544,0.04548845503011335,0.014227705896245876,0.0350254109356338,0.08159424271023437,0.015188393030046439,0.0,0.01888129581074396,0.05747410504197334,0.0,0.025602716391314194,0.00998474331221893,0.0,0.013815036008891357,0.02064865690811141,0.1304784645294294,0.0,0.03105569019295182,0.19286403085824494,0.10833766684000694,0.038420064494481605,0.015231666024398084
0.025481375025959152,0.04288348556970711,0.041830823600114066,0.019024083538555638,0.03145368444964789,0.3793469714317244,0.19866102469356534,0.020126636798737656,0.021116143009782408,0.05306986420179891,0.028455411792491753,0.0175127054678169,0.03399760112926432,0.02088404041631385,0.0,0.06923141797272786,0.03161075777308534,0.0,0.022757970125612616,0.034946601592766253,0.08910855798590896,0.041445108026674074,0.03613514958919497,0.08154904033089339,0.0,0.02258595650396496,0.0,0.05416883342000347,0.038420064494481605,0.022847499036597125
